城市行政区划代码,城市名,线路id,线路名,地铁站名,经度,纬度,所属线路
1100,北京,110100023102,亦庄线,110100023102004,经海路,116.562321,39.783673,110100023102
1100,北京,110100023102,亦庄线,110100023102003,次渠南,116.581357,39.795118,110100023102
1100,北京,110100023102,亦庄线,110100023062002,次渠,116.591502,39.803500,110100023102
1100,北京,110100023102,亦庄线,110100023102015,亦庄火车站,116.601913,39.812607,110100023102
3100,上海,310100025685,1号线,310100025685029,莘庄,121.385379,31.111193,310100025685|900000059516
3100,上海,310100025685,1号线,310100025685028,外环路,121.393,31.1209,310100025685
3100,上海,310100025685,1号线,310100025685027,莲花路,121.403,31.131,310100025685
3100,上海,310100025685,1号线,310100025685026,锦江乐园,121.414,31.1422,310100025685
3100,上海,310100025685,1号线,310100025685025,上海南站,121.43,31.1546,310100025685|310100034534
3100,上海,310100025685,1号线,310100025685024,漕宝路,121.435,31.1682,310100025685|310100025711
3100,上海,310100025685,1号线,310100025685023,上海体育馆,121.436,31.182,310100034536|310100025685
3100,上海,310100025685,1号线,310100024518023,徐家汇,121.436837,31.195338,310100025685|310100024546|310100027601|310100024518
3100,上海,310100025685,1号线,310100025685021,衡山路,121.446,31.2045,310100025685
3100,上海,310100025685,1号线,310100024542015,常熟路,121.451,31.2134,310100025685|310100024542
3100,上海,310100025685,1号线,310100025685019,陕西南路,121.458744,31.215150,310100025685|310100027704|310100027703|310100025711
3100,上海,310100025685,1号线,310100025685018,黄陂南路,121.473,31.2227,310100025685
3100,上海,310100025685,1号线,310100025685017,人民广场,121.475137,31.232781,310100025685|310100025693|310100025709
3100,上海,310100025685,1号线,310100025685016,新闸路,121.468,31.2384,310100025685
3100,上海,310100025685,1号线,310100024524019,汉中路,121.458699,31.241883,310100025685|310100025711|310100024524
3100,上海,310100025685,1号线,310100025685014,上海火车站,121.456,31.2473,310100034536|310100025685|310100034534
3100,上海,310100025685,1号线,310100025685013,中山北路,121.459,31.2589,310100025685
3100,上海,310100025685,1号线,310100025685012,延长路,121.455,31.2717,310100025685
3100,上海,310100025685,1号线,310100025685011,上海马戏城,121.452,31.2799,310100025685
3100,上海,310100025685,1号线,310100025685010,汶水路,121.45,31.2926,310100025685
3100,上海,310100025685,1号线,310100025685009,彭浦新村,121.449,31.3066,310100025685
3100,上海,310100025685,1号线,310100025685008,共康路,121.447,31.3189,310100025685
3100,上海,310100025685,1号线,310100025685007,通河新村,121.442,31.3311,310100025685
3100,上海,310100025685,1号线,310100025685006,呼兰路,121.438,31.3397,310100025685
3100,上海,310100025685,1号线,310100025685005,共富新村,121.434,31.3551,310100025685
3100,上海,310100025685,1号线,310100025685004,宝安公路,121.431,31.3696,310100025685
3100,上海,310100025685,1号线,310100025685003,友谊西路,121.428,31.3813,310100025685
3100,上海,310100025685,1号线,310100025685002,富锦路,121.425,31.3923,310100025685
3100,上海,310100025693,2号线广兰路-徐泾东,310100024530002,广兰路,121.621072,31.211050,310100025693|310100024530
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693003,金科路,121.601989,31.204213,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693004,张江高科,121.587687,31.201832,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100024526014,龙阳路,121.557634,31.203575,310100025693|310100024542|310100024526|310100104512
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693006,世纪公园,121.550909,31.209421,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693007,上海科技馆,121.544439,31.218820,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100024540013,世纪大道,121.527213,31.228682,310100025693|310100034536|310100024540|310100024546
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693009,东昌路,121.515556,31.233270,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693010,陆家嘴,121.502262,31.238195,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693011,南京东路,121.484628,31.238101,310100025693|310100027703|310100027704
3100,上海,310100025693,2号线广兰路-徐泾东,310100024524017,南京西路,121.459971,31.229853,310100025693|310100025711|310100024524
3100,上海,310100025693,2号线广兰路-徐泾东,310100024542016,静安寺,121.446221,31.223083,310100025693|310100024542
3100,上海,310100025693,2号线广兰路-徐泾东,310100024518021,江苏路,121.430635,31.220408,310100025693|310100027601|310100024518
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693016,中山公园,121.415741,31.218014,310100025693|310100034534|310100034536
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693017,娄山关路,121.404058,31.211158,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693018,威宁路,121.387285,31.214870,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693019,北新泾,121.373994,31.216357,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693020,淞虹路,121.359588,31.218212,310100025693
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693021,虹桥2号航站楼,121.326300,31.194211,310100025693|310100027704
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693022,虹桥火车站,121.318950,31.194022,310100025693|310100027704|900000039799
3100,上海,310100025693,2号线广兰路-徐泾东,310100025693023,徐泾东,121.299204,31.188367,310100025693
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530010,浦东国际机场,121.806,31.1503,310100104512|310100024530
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530009,海天三路,121.797,31.1685,310100024530
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530008,远东大道,121.755,31.1995,310100024530
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530007,凌空路,121.724,31.1928,310100024530
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530006,川沙,121.698,31.1867,310100024530
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530005,华夏东路,121.681,31.1966,310100024530
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530004,创新中路,121.674,31.2139,310100024530
3100,上海,310100024530,2号线\2号线东延线广兰路-浦东国际机场,310100024530003,唐镇,121.657,31.2133,310100024530
3100,上海,310100034534,3号线,310100034534002,江杨北路,121.44,31.4079,310100034534
3100,上海,310100034534,3号线,310100034534003,铁力路,121.461,31.4081,310100034534
3100,上海,310100034534,3号线,310100034534004,友谊路,121.476,31.404,310100034534
3100,上海,310100034534,3号线,310100034534005,宝杨路,121.48,31.3953,310100034534
3100,上海,310100034534,3号线,310100034534006,水产路,121.488,31.3813,310100034534
3100,上海,310100034534,3号线,310100034534007,淞滨路,121.493,31.3709,310100034534
3100,上海,310100034534,3号线,310100034534008,张华浜,121.499,31.358,310100034534
3100,上海,310100034534,3号线,310100034534009,淞发路,121.5,31.3451,310100034534
3100,上海,310100034534,3号线,310100034534010,长江南路,121.491,31.3321,310100034534
3100,上海,310100034534,3号线,310100034534011,殷高西路,121.485,31.32,310100034534
3100,上海,310100034534,3号线,310100034534012,江湾镇,121.485,31.3055,310100034534
3100,上海,310100034534,3号线,310100034534013,大柏树,121.483,31.2894,310100034534
3100,上海,310100034534,3号线,310100034534014,赤峰路,121.482,31.2812,310100034534
3100,上海,310100034534,3号线,310100025709012,虹口足球场,121.479,31.2699,310100034534|310100025709
3100,上海,310100034534,3号线,310100034534016,东宝兴路,121.48,31.2599,310100034534
3100,上海,310100034534,3号线,310100034534017,宝山路,121.476,31.2515,310100034536|310100034534
3100,上海,310100034534,3号线,310100034534019,中潭路,121.441,31.2546,310100034536|310100034534
3100,上海,310100034534,3号线,310100024542019,镇坪路,121.43,31.2464,310100034536|310100034534|310100024542
3100,上海,310100034534,3号线,310100024518019,曹杨路,121.418,31.2378,310100034536|310100027601|310100024518|310100034534
3100,上海,310100034534,3号线,310100024524002,金沙江路,121.413257,31.232307,310100034534|310100034536|310100024524
3100,上海,310100034534,3号线,310100034534024,延安西路,121.417,31.2096,310100034536|310100034534
3100,上海,310100034534,3号线,310100027703009,虹桥路,121.420814,31.197524,310100034534|310100034536|310100027704|310100027703
3100,上海,310100034534,3号线,310100024546017,宜山路,121.427194,31.186717,310100034534|310100034536|310100024546
3100,上海,310100034534,3号线,310100034534027,漕溪路,121.438,31.1767,310100034534
3100,上海,310100034534,3号线,310100025711025,龙漕路,121.443,31.1703,310100034534|310100025711
3100,上海,310100034534,3号线,310100034534029,石龙路,121.443,31.1579,310100034534
3100,上海,310100034536,4号线,310100027703019,海伦路,121.488669,31.259278,310100034536|310100027703|310100027704
3100,上海,310100034536,4号线,310100034536013,临平路,121.501,31.2609,310100034536
3100,上海,310100034536,4号线,310100025711013,大连路,121.513,31.2579,310100034536|310100025711
3100,上海,310100034536,4号线,310100034536015,杨树浦路,121.517,31.2519,310100034536
3100,上海,310100034536,4号线,310100027599021,浦东大道,121.519,31.24,310100034536
3100,上海,310100034536,4号线,310100034536018,浦电路(4号线),121.532,31.2223,310100034536
3100,上海,310100034536,4号线,310100024540011,蓝村路,121.528,31.2116,310100034536|310100024540
3100,上海,310100034536,4号线,310100034536020,塘桥,121.519,31.2098,310100034536
3100,上海,310100034536,4号线,310100034536021,南浦大桥,121.5,31.2085,310100034536
3100,上海,310100034536,4号线,310100025709020,西藏南路,121.49,31.202,310100034536|310100025709
3100,上海,310100034536,4号线,310100034536023,鲁班路,121.475,31.1992,310100034536
3100,上海,310100034536,4号线,310100025711022,大木桥路,121.464,31.1936,310100034536|310100025711
3100,上海,310100034536,4号线,310100024542013,东安路,121.455,31.1908,310100034536|310100024542
3100,上海,310100034536,4号线,310100034536026,上海体育场,121.444,31.1856,310100034536
3100,上海,310100034538,5号线东川路--闵行开发区,310100034538012,闵行开发区,121.37,31.0006,310100034538
3100,上海,310100034538,5号线东川路--闵行开发区,310100034538011,文井路,121.381,31.0036,310100034538
3100,上海,310100034538,5号线东川路--闵行开发区,310100034538010,华宁路,121.395,31.0075,310100034538
3100,上海,310100034538,5号线东川路--闵行开发区,310100034538009,金平路,121.41,31.0113,310100034538
3100,上海,310100034538,5号线东川路--闵行开发区,310100034538008,东川路,121.419901,31.018197,310100034538|900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516012,春申路,121.385818,31.098250,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516013,银都路,121.390264,31.089345,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516014,颛桥,121.401868,31.067013,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516015,北桥,121.410054,31.045112,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516016,剑川路,121.416582,31.026483,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516002,江川路,121.423474,31.005428,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516003,西渡,121.432441,30.989350,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516004,萧塘,121.441857,30.965888,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516005,奉浦大道,121.448984,30.942055,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516006,环城东路,121.463204,30.931168,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516007,望园路,121.483580,30.931940,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516008,金海湖,121.492477,30.928906,900000059516
3100,上海,900000059516,5号线莘庄--奉贤新城,900000059516009,奉贤新城,121.496290,30.913916,900000059516
3100,上海,310100024540,6号线,310100024518028,东方体育中心,121.48,31.1534,310100024540|310100027601|310100024518|310100025709
3100,上海,310100024540,6号线,310100024540003,灵岩南路,121.495,31.1487,310100024540
